0xa51a6f181d7bde6f4fc445ff844fa9329616c01a,1137.935713
0xb201d3f4a7f1a024a7137617085aff1c4ebbd180,1052.077013
0x0661e91fd322acb242e0c59fbac6062714dba280,993.3419958
0x894d774a293f8aa3d23d67815d4cadb5319c1094,840.1602167
0xe2e4f6d2714bbfeb579ec5c09987ca179db6c252,803.5342458
0x460918d8d1475cdb8e0f3480450f0218e6996c99,490.1518458
0xb78f56f0fb828050f6d25a3480435625332fb990,427.66355
0x1c21100cd4a07dbac93f4364bd23c205655835c6,410.6964
0x0307466115bc91e1d18eb43926b5a5dd55910182,343.1801792
0x670ca472ae3c44fcfbfdca2bb5997e8e7b917105,315.9849833
0xf06262c6ed502918992810dd8b4112885392eaf0,310.0897042
0x0c7a24097ce0c51109d4d40bbb8d99b91f735e4b,298.5133
0xf48883940b4056801de30f12b934dcea90133ee6,242.5909417
0xd358ea019b35fb0f1accd6424c4b88c1727c37ff,233.316875
0xde3b513888092441cde0cd1fc554eff57c2fb20a,231.6277875
0x911e59ea54124f583e63d64a72874e94d3b84789,229.6588
0xbbffb59600551d8604fea63a5ca0af865dceadbf,220.7115792
0x2b7645122c1e6821f919d57038bca4260d3ade77,206.6736583
0x32144a3f0ed8145aa42896a811c7a7ceb1717f24,200.2963333
0xd645e1cbf208f0a930572e0457826137089be5c6,186.3770375
0x873c7ed0a7926e8d0168b5d0391b215bdc3a948f,166.7517333
0x6e7bbcaf498f31254747a1adccbbbb35a39d6dee,163.2713542
0xd9e2a3b80a30cb48eef4dcb4aa8b583182a16b4b,152.4815292
0xe9db81a85fdc1f28239bdca8d3054ad39f44a8d5,146.558925
0x50a75bef84d38a7a2d336e6d1f51fc1bc85b6d69,139.84175
0xc76f393bd305e3e336bb0e768592676ae23ad608,138.7334458
0xa2b91a5aac07535ce39a7bfac123c96f2368f6cc,130.4041125
0xf9bf333ffba47764c191cbc83e5e98561b648b29,120.1274833
0x2ba443d81ed45d6c2646b09fab4f70003c2db412,118.5406125
0x0d5ef14c643ac844fd2e09d705a7dce3f716749a,109.4501917
0x66f6408146a7d83c425ff0b9d6880b8071de3048,107.635625
0x76f37861cdc9b65016b341190f0e80413daeb6d2,102.7423583
0xa223f4cc2048ee1e581f959dc6d259253be688e8,97.40055833
0xd2476321e3c0d862cfa9647c1019d2eddc761c40,97.19855417
0x81c0acd05ddf88f3397aa3025bd95752ea2e5630,91.595125
0x96229bd2d8d33b33ddde4fc9503c9ad6e8509e40,78.7061875
0xcdeca9c2334a35ba1cdde548bd3196850eed049f,68.4142625
0x1645d63dd15e4a6e8b4885f99bd9474f227df893,66.89632917
0xcf2f17147a4836cc3fc1565381e8864a1435ec67,65.6867875
0x4e609a968abeaaf866fde46a400847a9462f5931,64.8306125
0x187fad03e2483440a0abfed5d18d5e96f36d76cc,54.3069625
0xac4f12e5be74ee997ac42218e690606bd0e4a4bc,53.88760833
0xb9f47c844de01c00026687b80bb1443327e17446,50.9913
0xdb5687588609623793249135f61a2a54360fc682,46.83705417
0xed6c6dcd925874dc73516f790014168dff1ffc68,45.76745
0xe3d115848183bf0b366a0efd59d57b670d9d37ba,43.844175
0x6b6ca48da27304eeeb1d15d355d948f68b852733,43.32522083
0xf3f6193eb1d4abc4da090c1c8b61817c48c563cb,41.86542917
